612.78	3310.98
2134.53	4429.31
4.12	5.92
5.92	13.97
1659.05	2430.86
3858.37	1659.05
32.23	15.15
15.58	15.15
28.28	15.58
14.94	15.58
30.02	15.58
28.70	30.02
31.50	28.28
22.42	15.15
24.00	15.15
23.45	22.42
209.56	437.47
3540.42	5019.07
474491.98	392778.06
392778.06	813417.67
918961.95	650177.06
650177.06	392778.06
13670.56	20910.36
33.41	13.40
20.21	9.38
27.22	21.39
2.98	14.60
11.66	14.60
7.59	14.60
10.29	7.59
9.38	11.66
21.39	16.51
16.51	20.21
16.81	7.59
116.28	165.01
87.88	165.01
2085.99	1373.34
1891.26	2085.99
1469.97	2085.99
827.16	2085.99
1389.92	2085.99
894.26	1373.34
6099.73	10775.17
18582.95	13780.36
10775.17	18582.95
277062.95	14617.87
35918.22	15740.62
700.64	775.88
1123.27	865.23
865.23	775.88
31602.77	24710.91
75357.60	45706.69
11259.87	8006.43
9749.78	22629.28
22629.28	11259.87
17309.31	11259.87
165049.38	182772.96
10076.89	2942.46
11395.80	8734.19
19.20	23.50
1033.80	1366.49
1516.26	1366.49
1366.49	1320.81
1105.44	1863.11
1320.81	1016.38
1863.11	1366.49
1394.09	1105.44
707151.35	2548460.48
145.91	205.82
141.17	132.16
132.16	145.91
3408.41	8742.92
8742.92	4213.29
254231.36	261189.11
261189.11	299838.72
68.03	17.83
7093.97	1061.03
2588.93	850.65
1966.48	850.65
1398.28	850.65
1061.03	2588.93
6355.02	22697.27
15615.20	22697.27
41689.31	26635.49
7863.60	13055.96
13055.96	4146.42
38.05	36.63
33.85	38.05
19.69	36.63
149.31	120.54
31.34	120.54
120.54	77.17
56.77	120.54
46.95	56.66
2467.60	3912.77
12431.64	4052.14
3593.92	3912.77
4052.14	2467.60
1972.39	4052.14
9395.63	4052.14
14143.35	22404.12
43739.20	51225.87
31288.32	12307.94
50817.70	31288.32
14.01	14.63
14.89	14.01
30.69	17.37
22.13	17.37
14.63	22.13
96.35	106.48
106.48	61.56
553.91	213.79
67373.03	39222.27
52944.53	39222.27
39222.27	44533.63
73.63	135.91
59.74	94.73
53.62	94.73
94.73	135.91
3384.63	10259.92
1144.82	772.01
959.10	772.01
206901.89	98125.25
146972.39	68802.82
345241.69	500818.98
257300.52	475441.92
282659.99	337054.53
259107.94	475441.92
500818.98	337054.53
267266.08	475441.92
334703.38	345241.69
382697.45	475441.92
475441.92	282659.99
6323.32	3858.37
3858.37	7847.89
7847.89	9172.82
9847.77	6754.74
12695.46	7324.65
6754.74	5733.03
23202.14	12695.46
13467.03	23202.14
5733.03	23202.14
777.43	747.70
1251.38	656.55
656.55	747.70
126.22	162.88
16915.74	14228.47
730.70	88.50
952.41	579.40
270.43	730.70
579.40	270.43
164.02	86.92
157.91	152.93
152.93	84.35
126.85	152.93
57011.03	33356.24
377.28	1015.36
515.94	1015.36
165.17	223.41
143.17	184.56
65.69	49.60
49.60	36.09
27.06	41.26
4205904.80	3236490.11
106.70	78.18
34.81	106.70
43.90	106.70
96.06	51.88
224.75	167.84
208.30	130.71
459.44	1201.11
134.69	133.89
108.64	213.58
180.01	133.89
133.89	213.58
149342.86	156529.54
21.76	50.81
43.51	50.81
4.30	6.29
5.36	10.72
6.29	4.04
10.72	4.30
22856.71	14603.26
1220.48	623.91
279009.19	362217.45
206282.11	279009.19
362217.45	130483.23
4736.25	2314.62
5619.51	4736.25
19.36	29.34
23.13	48.86
24.80	17.48
29.34	23.13
17.48	29.34
5166.75	2921.93
108.20	42.22
106.38	185.86
87.71	106.27
84.69	90.83
90.83	87.71
84.35	84.69
225934.41	121054.97
128540.59	110525.33
110525.33	157944.66
167879.21	110525.33
101012.55	68665.35
11214.92	12028.09
186838.52	135401.54
135401.54	93433.01
86508.68	186838.52
51174.67	18958.35
32991.33	18958.35
29762.37	20847.72
5738.77	1650.77
30946.03	5738.77
1976.34	5738.77
10829.18	9348.77
2977.98	10829.18
1094.44	10829.18
1650.77	9348.77
4332.93	4217.51
1157.48	903.25
450.34	684.03
615.23	380.70
990.29	615.23
242.50	380.70
305.52	2951.30
684.03	1511.71
182.55	242.50
1511.71	505.73
505.73	380.70
464.98	305.52
903.25	684.03
2951.30	615.23
550.04	380.70
277895.38	227521.50
183505.51	277895.38
132.69	385.68
177.68	254.17
147.82	132.69
316.71	399.81
399.81	385.68
385.68	254.17
150994.70	105450.82
53423.18	78983.95
119014.43	78983.95
221239.26	132587.75
132587.75	121054.97
45026.21	121054.97
121054.97	57411.51
8316.53	6939.60
4142.27	8316.53
5239.60	8316.53
204.79	103.44
450899.61	562980.35
766.63	495.71
3662.86	2497.39
69.69	27.69
228.38	135.50
27.03	34.43
48.28	64.91
64.91	34.43
108.09	44.39
9.83	34.43
44.39	64.91
26.23	17.48
47.89	26.23
17.48	124.21
2010.22	4722.06
41.43	62.74
43.55	62.74
7.26	10.73
8.00	9.12
14.82	9.12
10.73	14.82
26769.01	16139.10
4433.75	13932.79
13932.79	3842.97
5135.85	5271.13
3.08	7.32
2.81	7.35
7.32	2.81
4614.69	13413.27
13413.27	7532.63
6707.62	7532.63
7532.63	3327.58
4822.27	6707.62
5453.43	2892.86
11475.85	2892.86
6707.62	2892.86
5907.63	6707.62
752.95	937.30
2875.55	752.95
3459.92	8946.34
5345.44	8946.34
14.84	38.74
5.12	7.25
37.34	76.25
56.49	76.25
197.35	181.82
46.25	52.88
87.88	25.43
182.36	250.89
297.08	182.36
2136.66	18324.61
14987.92	1976.34
3908.86	1976.34
880.07	14987.92
18324.61	1976.34
12100.48	3908.86
7480.09	14794.34
14794.34	2389.88
4822.27	14794.34
5.26	6.67
1629.45	2143.08
2560.61	2143.08
3331722.52	2407260.65
3371944.03	2407260.65
2069.37	659.18
2838.41	2069.37
2177.65	1203.51
659.18	2177.65
5744.51	1958.63
337.65	409.12
409.12	277.00
16139.10	39616.46
378510.84	238231.94
245487.18	238231.94
36.38	56.37
1163566.02	1939614.89
1939614.89	1387480.40
1081.39	498.70
3278.04	3466.84
3466.84	498.70
7158.10	1562.43
104506.02	97343.38
169736.07	104506.02
84035.95	97343.38
97343.38	53852.28
92781.26	97343.38
52680.47	53852.28
99111.42	84035.95
36170.53	40336.01
75282.28	34648.16
24587.66	40336.01
128027.45	75282.28
34648.16	35667.67
35667.67	24587.66
261450.43	274306.12
251701.72	274306.12
337054.53	251701.72
179692.08	337054.53
65709.58	34996.38
62193.14	52104.16
52104.16	10582.96
12222.09	9877.35
19015.32	12222.09
56.54	30.97
30.97	51.37
38.17	56.54
14.28	30.97
8.52	30.97
53.68	14.28
24859.62	11614.39
30091.56	24859.62
26688.82	11614.39
101316.04	85819.37
746387.36	1039239.76
1592793.58	746387.36
18.71	13.37
13.94	18.71
8.13	18.71
9.38	18.71
296262.15	378132.52
2065.24	1455.35
661.16	976.52
976.52	479.62
1455.35	1782.91
1387.14	1026.59
1782.91	1387.14
1026.59	976.52
106191.57	49961.10
32.01	21.87
16.28	32.01
28.16	16.28
20.57	11.46
30.57	32.62
26.23	30.57
19.26	25.25
25.25	41.22
28.45	19.26
50.91	54.22
37.64	25.25
54.22	31.44
31.44	19.26
72.24	41.60
2226.09	1179.68
582.89	799.51
1179.68	799.51
1042.11	1452.44
3105.72	2226.09
799.51	806.74
1452.44	799.51
59.80	117.33
82.43	117.33
124.59	82.43
79.52	81.37
81.37	113.07
64.01	81.37
615.23	517.50
94.63	22.18
73.92	43.73
80.72	131.50
52.40	43.73
86.23	80.72
43.73	59.44
125.34	80.72
117.92	131.50
59.44	131.50
2673.12	2010.22
31792.95	11944.19
31.41	40.98
40.98	9.97
54447.92	29289.96
80097.51	29289.96
62442.41	29289.96
29289.96	44712.13
5171.92	33523.43
33523.43	3108.82
106.38	83.26
83.26	56.88
52944.53	47858.31
67238.41	47858.31
36938.14	27778.01
28.42	56.09
21.96	28.42
13.07	11.97
647581.54	177016.81
242.26	370.18
370.18	229.52
455.78	229.52
862.64	370.18
1318.17	862.64
82536.84	122149.38
14.88	29.31
9.49	14.88
118.16	149.31
2754.52	2048.78
2067.30	2048.78
1209.55	2048.78
2048.78	818.93
42024.16	82454.34
84035.95	70544.57
70544.57	42024.16
382.99	441.42
779.77	641.62
641.62	382.99
4380.86	1848.26
110414.86	201390.28
170075.89	152664.81
152664.81	249945.96
1962.55	1893.15
103.86	27.99
94.63	45.47
45.47	27.99
14.75	27.99
60.58	45.47
181.64	180.91
268.81	242.74
277.27	158.70
189.24	683.35
180.91	158.70
158.70	268.81
172.95	180.91
229.06	180.91
683.35	200.54
233.22	268.81
242.74	200.54
175606.33	191951.88
118.63	68.99
97343.38	52627.81
93.97	70.04
5658.99	3630.04
3630.04	4812.63
85220.73	20578.46
1003.25	372.04
17.05	38.13
15.66	12.45
255.19	373.53
917.82	488.33
488.33	537.54
537.54	353.19
2077.67	917.82
24.41	18.39
35.98	36.09
36.09	18.39
21.03	26.13
26.52	26.13
47.13	57.80
57.80	61.56
65.83	61.56
5727.30	6870.55
95034.95	31350.95
31350.95	12990.84
12990.84	7638.83
1335.42	1839.04
665.14	180.55
247.89	665.14
389.55	180.55
63386.11	26396.85
26396.85	39418.87
1253.88	1619.71
5192.65	1253.88
848.10	1619.71
81.29	80.72
33.05	80.72
10301.04	5949.13
9191.18	5949.13
5949.13	7646.47
201.14	121.75
226.78	242.50
326.36	496.71
107.77	496.71
127.10	167.50
111.94	127.10
178.04	111.94
167.50	108.96
65972.94	37421.47
61.68	17.36
831.31	1151.71
327.67	831.31
3071.74	1151.71
378132.52	186278.85
333034.04	186278.85
458630.43	186278.85
136216.39	62068.88
56274.68	111079.34
98.89	23.55
94.63	58.79
58.79	23.55
28.02	42.06
14809.14	14429.07
16.51	17.71
26.02	33.18
51.42	33.18
33.18	16.51
60.64	33.18
14809.14	33489.93
33489.93	11487.33
136899.18	52680.47
170416.38	52680.47
52680.47	47098.67
79379.86	47098.67
35.91	41.68
1490.70	570.78
570.78	256.47
714.80	256.47
1395.49	256.47
256.47	35.91
279.50	256.47
10.29	70.81
24.24	45.56
28969.53	20353.33
24.48	13.22
10.72	13.22
21.67	10.72
37.56	21.67
13.22	82.52
14.43	13.22
89.30	13.22
71.88	57.23
141.88	77.17
77.17	57.23
84.35	57.23
607.29	227.01
20.11	17.13
38.32	17.13
28.85	41.64
18.65	9.66
10.40	17.58
13.67	17.58
17.58	9.66
146972.39	244262.81
30.23	11.47
24.83	30.23
10.57	30.23
64.65	73.70
183.83	343.09
343.09	329.31
5255.34	6355.02
1193021.83	448650.74
6.36	5.84
5.84	8.98
8.98	13.25
69.41	63.50
27945.18	22719.98
11.50	9.80
7.33	9.80
7.94	5.93
9.80	5.93
11.98	10.85
10.85	8.34
8.34	10.67
6.92	10.85
18.23	11.98
10.67	7.94
3.65	5.93
27.19	66.55
13.20	13.20
15.47	20.03
20.03	15.91
15.60	27.52
15.91	22.42
11.20	27.52
13.20	27.52
22.42	66.55
27.52	15.47
307.05	335.63
214.01	307.05
46.67	26.21
19.97	26.21
20.37	26.21
11944.19	5447.98
33758.92	5447.98
34682.83	10785.95
66436.37	33758.92
46119.91	34682.83
10785.95	33758.92
181.27	78.73
2145.23	2927.78
2716.23	2927.78
4394.02	2927.78
6988.35	4394.02
2927.78	2243.97
19850.81	4394.02
647.42	403.03
76803.08	93339.62
825.51	605.47
1130.03	955.28
4402.82	727.05
727.05	1003.25
1003.25	955.28
2975.00	4402.82
955.28	825.51
48776.31	77188.06
289.74	340.70
687.46	191.52
139.77	687.46
61.62	84.02
187399.88	221460.61
29.28	15.10
10.37	29.28
292435.67	209190.37
209190.37	197599.99
8638.64	88168.06
1758.12	974.57
3310.98	974.57
82.35	86.14
63.18	62.36
86.14	62.36
18.28	27.80
23.27	27.80
117712.44	212989.89
16139.10	9339.43
27833.62	25361.82
35846.46	36680.48
36680.48	62068.88
597793.11	235625.75
66769.39	34891.55
34891.55	12951.93
134.16	204.38
189.05	134.16
6335.98	12246.56
123.59	60.89
21.26	17.37
17.37	22.44
22.44	36.74
12.78	36.74
21.50	21.26
5.36	8.05
11.88	19.26
27.97	17.58
8.05	27.97
15.20	19.26
87.71	15.20
19.26	5.36
16.44	8.05
59.62	5.36
163.20	72.53
1453.89	1338.09
588.16	1338.09
391.90	735.83
735.83	277.27
752.95	391.90
765.86	317.03
420.73	317.03
228.15	84.10
77.09	96.93
108.31	61.50
45.11	61.50
113.86	73.85
211927.60	54284.82
19.57	12.29
523.22	178.39
2255.21	2522.49
437.03	2522.49
181135.38	227521.50
136489.09	79379.86
227521.50	136489.09
116424.70	279567.77
11025.87	17836.46
30884.20	17836.46
5619.51	12295.64
17836.46	12295.64
12746.35	17836.46
628.92	328.00
478.19	628.92
1477.34	1709.57
1709.57	1619.71
321.18	449.89
202.76	229.75
105.43	273.96
449.89	202.76
273.96	449.89
1652.43	2435.73
921.50	506.23
2435.73	506.23
1523.86	1652.43
13670.56	6204.31
14472.42	6204.31
12913.13	6204.31
6204.31	6204.31
15017.93	18233.21
39418.87	20847.72
20847.72	18233.21
77808.04	99309.85
122027.29	99309.85
98913.40	99309.85
39104.78	52733.17
52733.17	99309.85
44.17	194.81
88.50	103.44
194.81	88.50
180.91	194.81
14171.67	7832.21
35418.87	7832.21
12.49	10.42
8.20	12.49
14342.75	4209.08
12246.56	4209.08
4209.08	4060.25
24.48	28.85
141.60	24.48
84.10	641.62
120.30	84.10
641.62	312.00
24416.15	17017.54
11248.61	6849.97
3908.86	1684.12
6849.97	3908.86
7.74	8.63
10.87	9.95
8.63	10.72
13.20	8.63
10.72	10.87
9.95	8.39
377.66	225.65
337.31	225.65
485.41	377.66
53.95	38.63
122.61	81.45
38.63	122.61
3685806.80	4461519.67
150.81	101.39
120.30	150.81
27.55	32.23
26.90	31.79
55.65	26.90
12.06	26.90
111.05	65.43
41.22	129.80
337.31	129.80
90.11	129.80
84.35	129.80
327.01	272.33
45.47	52.04
68.99	111.61
111.61	52.04
23.90	22.13
275.61	221.19
74.59	75.87
94.44	57.45
109.07	74.59
67.83	57.45
75.87	94.44
120.90	47.75
47.75	57.45
5324.11	7472.61
15168.86	7472.61
1351.54	2550.39
40.49	15.23
294.12	106.80
2591.52	2195.14
124741.64	52522.66
4.22	3.46
6.60	4.22
10.98	4.22
17.90	4.22
3.46	7.77
7.46	4.22
131.11	232.06
103.96	81.37
184.01	295.01
584.06	295.01
94.63	89.03
272.05	221.19
232.06	94.63
99.88	221.19
139.77	295.01
87.18	115.82
166.50	81.37
221.19	290.62
399.81	131.11
172.78	248.89
374.28	155.09
155.09	295.01
290.62	248.89
89.03	115.82
81.37	184.01
333.95	103.96
295.01	221.19
248.89	399.81
1009.29	534.86
2954972.79	2813669.33
68802.82	63703.83
8135.56	11637.64
1820.74	2392.27
1528.44	1820.74
1694.26	1820.74
551.15	320.22
89.30	292.07
482144.91	335373.46
8.65	11.74
43260.71	102641.74
29.99	10.43
15.63	29.99
143.17	46.06
25.28	29.81
46.06	25.28
317426.00	233748.26
179692.08	106404.17
233748.26	179692.08
219257.04	317426.00
185.68	157.75
185.49	198.15
170.37	136.87
136.87	185.49
2510518.84	2326789.55
2094865.69	2548460.48
2548460.48	1193021.83
2326789.55	2094865.69
61205.97	132587.75
1701464.66	424216.83
424216.83	335373.46
74309.94	34717.53
79.52	43.51
219.42	366.50
98.00	23.50
801.91	441.42
127.36	441.42
1784.69	801.91
29.14	37.45
62.80	37.45
2824.26	2221.64
2858.35	2824.26
1631.08	2824.26
6063.24	2824.26
62.74	34.26
41.51	42.39
173338.22	379268.62
119372.01	379268.62
379268.62	237993.82
41606.01	29348.60
1051.53	1016.38
9.95	15.24
410035.90	71969.67
5366.87	9788.86
222.29	107.55
20537.34	42616.64
32500.15	42616.64
63767.57	48194.49
48194.49	32500.15
232.99	142.31
119730.66	305284.68
150994.70	305284.68
32.92	52.61
151.87	32.92
3456.46	1939.14
1939.14	1215.61
188.48	202.35
14.85	36.34
36901.22	41233.24
399.02	196.96
930.76	508.26
508.26	1067.42
476.28	508.26
1067.42	196.96
106.38	399.02
1608.41	476.28
1723.31	1126.65
4726.78	8283.33
11407.20	4726.78
229.29	317.35
255.19	317.35
194.61	317.35
25.30	18.50
947.66	1256.39
1108.76	1256.39
11614.39	7086.88
10147.68	7086.88
68.99	100.69
21.26	18.90
14.91	18.90
18.90	27.80
17.12	18.90
